post_created,post_text,user_id,mh_category,mh_confidence,mh_matched_keywords,subject_category,subject_confidence,subject_details,sentiment,date,year,month,day,hour,weekday,cleaned_text,tokens,processed_text,sentiment_category,sentiment_label,sentiment_score
2021-07-28 13:54:29+00:00,"Tingkat Kecelakaan Lalulintas di Kota Lamongan Menurun saat Diberlakukan PPKM Darurat
# BERITA HARI INI
# KECELAKAAN
# LAMONGAN
# MENURUN
#PPKM https://t.co/T1E1XHxhNO",cerita_com0,therapy,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-28,2021,7,28,13,2,tingkat kecelakaan lalulintas di kota lamongan menurun saat diberlakukan ppkm darurat berita hari ini kecelakaan lamongan menurun ppkm,"['tingkat', 'kecelakaan', 'lalulintas', 'kota', 'lamongan', 'menurun', 'saat', 'diberlakukan', 'ppkm', 'darurat', 'berita', 'hari', 'ini', 'kecelakaan', 'lamongan', 'menurun', 'ppkm']",tingkat kecelakaan lalulintas kota lamongan menurun saat diberlakukan ppkm darurat berita hari ini kecelakaan lamongan menurun ppkm,Positif,positive,1.0
2021-08-08 16:14:29+00:00,"Nino nyesek liat story isinya kawinan semua, banyakin sabar ya pernikahan bukan ajang perlombaan siapa yang terlebih dahulu ☺️😅 #AturanRuwet #2024 #ppkm #stoneocean https://t.co/RIFBLSnEjv",cikisugarbold,therapy,medium,,DEWASA,HIGH,"Indicators: nikah,kawin,aturan",2,2021-08-08,2021,8,8,16,6,nino nyesek liat story isinya kawinan semua banyakin sabar ya pernikahan bukan ajang perlombaan siapa yang terlebih dahulu aturanruwet ppkm stoneocean,"['nino', 'nyesek', 'liat', 'story', 'isinya', 'kawinan', 'semua', 'banyakin', 'sabar', 'pernikahan', 'bukan', 'ajang', 'perlombaan', 'siapa', 'yang', 'terlebih', 'dahulu', 'aturanruwet', 'ppkm', 'stoneocean']",nino nyesek liat story isinya kawinan semua banyakin sabar pernikahan bukan ajang perlombaan siapa yang terlebih dahulu aturanruwet ppkm stoneocean,Negatif,negative,1.0
2021-08-28 01:08:59+00:00,"Selesai PPKM mau ada undangan reuni kumpul bareng temen? Rambut harus tetap hitam maksimal berkilau? Pakai @nonimagic ajahh!!!

#ppkm #reunian #kumpulteman #kumpultemankelarppkm #semirrambutpraktis #semirrambuthitam https://t.co/lI9nuXqkq7",NoniMagicID,suicide,medium,,REMAJA,MEDIUM,Indicators: pr,1,2021-08-28,2021,8,28,1,5,selesai ppkm mau ada undangan reuni kumpul bareng temen rambut harus tetap hitam maksimal berkilau pakai ajahh ppkm reunian kumpulteman kumpultemankelarppkm semirrambutpraktis semirrambuthitam,"['selesai', 'ppkm', 'mau', 'ada', 'undangan', 'reuni', 'kumpul', 'bareng', 'temen', 'rambut', 'harus', 'tetap', 'hitam', 'maksimal', 'berkilau', 'pakai', 'ajahh', 'ppkm', 'reunian', 'kumpulteman', 'kumpultemankelarppkm', 'semirrambutpraktis', 'semirrambuthitam']",selesai ppkm mau ada undangan reuni kumpul bareng temen rambut harus tetap hitam maksimal berkilau pakai ajahh ppkm reunian kumpulteman kumpultemankelarppkm semirrambutpraktis semirrambuthitam,Positif,positive,1.0
2021-07-27 04:47:25+00:00,"Syarat perjalanan disesuaikan dengan ketentuan PPKM level 1-4 

#ppkm #ppkmmikro #ppkmjawabali #ppkmlevel @ Wizard Mandiri Jaya Tour&amp;Travel https://t.co/Ju461e3bAA",Rwi_99,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-27,2021,7,27,4,1,syarat perjalanan disesuaikan dengan ketentuan ppkm level ppkm ppkmmikro ppkmjawabali ppkmlevel wizard mandiri jaya touramptravel,"['syarat', 'perjalanan', 'disesuaikan', 'dengan', 'ketentuan', 'ppkm', 'level', 'ppkm', 'ppkmmikro', 'ppkmjawabali', 'ppkmlevel', 'wizard', 'mandiri', 'jaya', 'touramptravel']",syarat perjalanan disesuaikan dengan ketentuan ppkm level ppkm ppkmmikro ppkmjawabali ppkmlevel wizard mandiri jaya touramptravel,Positif,positive,1.0
2021-07-19 11:25:34+00:00,#hayuatuhsholatmagrib #ppkm,kulinerjambioi,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-19,2021,7,19,11,0,hayuatuhsholatmagrib ppkm,"['hayuatuhsholatmagrib', 'ppkm']",hayuatuhsholatmagrib ppkm,Positif,positive,1.0
2021-07-29 14:54:00+00:00,Rindu teman sepermobilan 2014 - 2018 yg sekarang udah nyebar di seluruh penjuru Indonesia hm #lebaygkpapa #ppkm,haqitegarlaksan,bipolar,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",0,2021-07-29,2021,7,29,14,3,rindu teman sepermobilan yg sekarang udah nyebar di seluruh penjuru indonesia hm lebaygkpapa ppkm,"['rindu', 'teman', 'sepermobilan', 'sekarang', 'udah', 'nyebar', 'seluruh', 'penjuru', 'indonesia', 'lebaygkpapa', 'ppkm']",rindu teman sepermobilan sekarang udah nyebar seluruh penjuru indonesia lebaygkpapa ppkm,Netral,neutral,1.0
2021-07-27 09:48:00+00:00,"Kelompok Pemuda Gerakan Razia Perut Lapar Bagikan Makanan pada Masyarakat Sekitar di Jakarta
#Pemuda #PPKM #Jakarta

Selengkapnya: https://t.co/GveS66I2FG via @YouTube",pikiran_rakyat,therapy,medium,,DEWASA,MEDIUM,Indicators: masyarakat,1,2021-07-27,2021,7,27,9,1,kelompok pemuda gerakan razia perut lapar bagikan makanan pada masyarakat sekitar di jakarta pemuda ppkm jakarta selengkapnya via,"['kelompok', 'pemuda', 'gerakan', 'razia', 'perut', 'lapar', 'bagikan', 'makanan', 'pada', 'masyarakat', 'sekitar', 'jakarta', 'pemuda', 'ppkm', 'jakarta', 'selengkapnya', 'via']",kelompok pemuda gerakan razia perut lapar bagikan makanan pada masyarakat sekitar jakarta pemuda ppkm jakarta selengkapnya via,Positif,positive,1.0
2021-08-15 05:18:26+00:00,"💥 SURGANYA WANITA KOREA CEK 💥

KATALOG BEAUTY CARE

💸 PRICE sudah ada di katalognya yah

SLIDE 2
#shopefromhome #Shopee #madeinkorea #KoreanUpdates #kpop #BelanjadiShopee88 #belanja #Corona #PPKM https://t.co/0Xze8EnSJi",Butterf_lies_,therapy,medium,,REMAJA,MEDIUM,"Indicators: pr,kpop",0,2021-08-15,2021,8,15,5,6,surganya wanita korea cek katalog beauty care price sudah ada di katalognya yah slide shopefromhome shopee madeinkorea koreanupdates kpop belanjadishopee belanja corona ppkm,"['surganya', 'wanita', 'korea', 'cek', 'katalog', 'beauty', 'care', 'price', 'sudah', 'ada', 'katalognya', 'yah', 'slide', 'shopefromhome', 'shopee', 'madeinkorea', 'koreanupdates', 'kpop', 'belanjadishopee', 'belanja', 'corona', 'ppkm']",surganya wanita korea cek katalog beauty care price sudah ada katalognya yah slide shopefromhome shopee madeinkorea koreanupdates kpop belanjadishopee belanja corona ppkm,Netral,neutral,1.0
2021-07-19 08:03:11+00:00,"Juru Bicara Vaksinasi Kemenkes, Siti Nadia Tarmizi : restoran dan pusat perbelanjaan 100%. Masyarakat yg bekerja di sektor tersebut bisa terfasilitasi. Pengemudi online juga bisa melakukan transaksi ekonomi utl membantu mencari nafkah.
#PPKM #PPKMdarurat #Kemenkes",alineadotid,therapy,medium,,DEWASA,HIGH,"Indicators: masyarakat,ekonomi,vaksinasi",1,2021-07-19,2021,7,19,8,0,juru bicara vaksinasi kemenkes siti nadia tarmizi restoran dan pusat perbelanjaan masyarakat yg bekerja di sektor tersebut bisa terfasilitasi pengemudi online juga bisa melakukan transaksi ekonomi utl membantu mencari nafkah ppkm ppkmdarurat kemenkes,"['juru', 'bicara', 'vaksinasi', 'kemenkes', 'siti', 'nadia', 'tarmizi', 'restoran', 'dan', 'pusat', 'perbelanjaan', 'masyarakat', 'bekerja', 'sektor', 'tersebut', 'bisa', 'terfasilitasi', 'pengemudi', 'online', 'juga', 'bisa', 'melakukan', 'transaksi', 'ekonomi', 'utl', 'membantu', 'mencari', 'nafkah', 'ppkm', 'ppkmdarurat', 'kemenkes']",juru bicara vaksinasi kemenkes siti nadia tarmizi restoran dan pusat perbelanjaan masyarakat bekerja sektor tersebut bisa terfasilitasi pengemudi online juga bisa melakukan transaksi ekonomi utl membantu mencari nafkah ppkm ppkmdarurat kemenkes,Positif,positive,1.0
2021-07-30 16:11:59+00:00,#nikeplus #justdoit #summer #dirumahaja #ppkm #olympics https://t.co/qgy5KorDiQ,kolmusda,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-30,2021,7,30,16,4,nikeplus justdoit summer dirumahaja ppkm olympics,"['nikeplus', 'justdoit', 'summer', 'dirumahaja', 'ppkm', 'olympics']",nikeplus justdoit summer dirumahaja ppkm olympics,Positif,positive,1.0
2021-07-02 23:46:50+00:00,"Stay strong, Jakarta! We are in it together! 
Stay at home as much as possible and get vaccinated! And if you need to get out, dont forget to wear your mask and keep your distance! #ppkm #ppkmdarurat #covid19 https://t.co/S3GAP3Rbje",PapiDavin,social_support,medium,stay strong,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-02,2021,7,2,23,4,stay strong jakarta we are in it together stay at home as much as possible and get vaccinated and if you need to get out dont forget to wear your mask and keep your distance ppkm ppkmdarurat covid,"['stay', 'strong', 'jakarta', 'together', 'stay', 'home', 'much', 'possible', 'get', 'vaccinated', 'need', 'get', 'dont', 'forget', 'wear', 'mask', 'keep', 'distance', 'ppkm', 'ppkmdarurat', 'covid']",stay strong jakarta together stay home much possible get vaccinated need get dont forget wear mask keep distance ppkm ppkmdarurat covid,Positif,positive,1.0
2021-08-02 12:43:01+00:00,"Nutup dalan tok tapi ra dangdutan
Yo lemes pak

#ppkm",GlTleser,depression,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",2,2021-08-02,2021,8,2,12,0,nutup dalan tok tapi ra dangdutan yo lemes pak ppkm,"['nutup', 'dalan', 'tok', 'tapi', 'dangdutan', 'lemes', 'pak', 'ppkm']",nutup dalan tok tapi dangdutan lemes pak ppkm,Negatif,negative,1.0
2021-06-22 03:09:43+00:00,"Gubernur DIY, Sri Sultan Hamengku Buwono X Batal Lockdown DIY: Saya Gak Kuat Biayai Rakyat

https://t.co/Nv0n6szsxT

#sultan #hamengkubuwonox #batal #lockdown #diy #yogyakarta #jogja #biaya #rakyat #makan #covid19 #pandemi #ppkm #psbb #virus #corona #indonesia #nasional #prmn",pikiran_rakyat,therapy,medium,,INDIVIDU_CAMPURAN,LOW,"T:1, A:1",2,2021-06-22,2021,6,22,3,1,gubernur diy sri sultan hamengku buwono x batal lockdown diy saya gak kuat biayai rakyat sultan hamengkubuwonox batal lockdown diy yogyakarta jogja biaya rakyat makan covid pandemi ppkm psbb virus corona indonesia nasional prmn,"['gubernur', 'diy', 'sri', 'sultan', 'hamengku', 'buwono', 'batal', 'lockdown', 'diy', 'saya', 'gak', 'kuat', 'biayai', 'rakyat', 'sultan', 'hamengkubuwonox', 'batal', 'lockdown', 'diy', 'yogyakarta', 'jogja', 'biaya', 'rakyat', 'makan', 'covid', 'pandemi', 'ppkm', 'psbb', 'virus', 'corona', 'indonesia', 'nasional', 'prmn']",gubernur diy sri sultan hamengku buwono batal lockdown diy saya gak kuat biayai rakyat sultan hamengkubuwonox batal lockdown diy yogyakarta jogja biaya rakyat makan covid pandemi ppkm psbb virus corona indonesia nasional prmn,Negatif,negative,1.0
2021-08-14 14:06:02+00:00,"Percayalah ini hanya kelokan semata dalam perjalanan hidupmu. Bukan jalan buntu 😁
#PPKM parapedagangkerasamumet",AMbrangas,schizophrenia,medium,,DEWASA,MEDIUM,Indicators: dagang,2,2021-08-14,2021,8,14,14,5,percayalah ini hanya kelokan semata dalam perjalanan hidupmu bukan jalan buntu ppkm parapedagangkerasamumet,"['percayalah', 'ini', 'hanya', 'kelokan', 'semata', 'dalam', 'perjalanan', 'hidupmu', 'bukan', 'jalan', 'buntu', 'ppkm', 'parapedagangkerasamumet']",percayalah ini hanya kelokan semata dalam perjalanan hidupmu bukan jalan buntu ppkm parapedagangkerasamumet,Negatif,negative,1.0
2021-07-15 02:32:52+00:00,"Wali Kota Lubuklinggau Minta Aparat Tidak Usir Pedagang Saat PPKM: Mereka Cari Makan, Kasihan

https://t.co/ViS5As5V1z

#walikota #wali #kota #Lubuklinggau #aparat #Pedagang #ppkm #darurat #Usirpedagang #carimakan #petugashumanis #humanis #satpolpp",pikiran_rakyat,suicide,medium,,DEWASA,MEDIUM,Indicators: dagang,1,2021-07-15,2021,7,15,2,3,wali kota lubuklinggau minta aparat tidak usir pedagang saat ppkm mereka cari makan kasihan walikota wali kota lubuklinggau aparat pedagang ppkm darurat usirpedagang carimakan petugashumanis humanis satpolpp,"['wali', 'kota', 'lubuklinggau', 'minta', 'aparat', 'tidak', 'usir', 'pedagang', 'saat', 'ppkm', 'mereka', 'cari', 'makan', 'kasihan', 'walikota', 'wali', 'kota', 'lubuklinggau', 'aparat', 'pedagang', 'ppkm', 'darurat', 'usirpedagang', 'carimakan', 'petugashumanis', 'humanis', 'satpolpp']",wali kota lubuklinggau minta aparat tidak usir pedagang saat ppkm mereka cari makan kasihan walikota wali kota lubuklinggau aparat pedagang ppkm darurat usirpedagang carimakan petugashumanis humanis satpolpp,Positif,positive,1.0
2021-08-10 02:08:00+00:00,"Selamat pagi, kalian!
Siapa nih yang sampai sekarang masih Work From Home (WFH)?

#WorkFromHome 
#PPKM",KerjaKreatif,social_support,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-08-10,2021,8,10,2,1,selamat pagi kalian siapa nih yang sampai sekarang masih work from home wfh workfromhome ppkm,"['selamat', 'pagi', 'kalian', 'siapa', 'nih', 'yang', 'sampai', 'sekarang', 'masih', 'work', 'home', 'wfh', 'workfromhome', 'ppkm']",selamat pagi kalian siapa nih yang sampai sekarang masih work home wfh workfromhome ppkm,Positif,positive,1.0
2021-08-31 01:13:59+00:00,"Walaupun Ambyarrr
Mimpi tak boleh Buyar
#keepitup
.

#quoteoftheday #ambyar #PPKM #quotesindonesia #quotesgalau #tulisan #PpkmDiperpanjang",igenemase,suicide,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-08-31,2021,8,31,1,1,walaupun ambyarrr mimpi tak boleh buyar keepitup quoteoftheday ambyar ppkm quotesindonesia quotesgalau tulisan ppkmdiperpanjang,"['walaupun', 'ambyarrr', 'mimpi', 'tak', 'boleh', 'buyar', 'keepitup', 'quoteoftheday', 'ambyar', 'ppkm', 'quotesindonesia', 'quotesgalau', 'tulisan', 'ppkmdiperpanjang']",walaupun ambyarrr mimpi tak boleh buyar keepitup quoteoftheday ambyar ppkm quotesindonesia quotesgalau tulisan ppkmdiperpanjang,Positif,positive,1.0
2021-08-14 12:12:35+00:00,"Always be Positif

#ppkm #win #mobilkamu #mobilkamusaja @ Depok https://t.co/QXSKULewf1",Alexikurnia,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-08-14,2021,8,14,12,5,always be positif ppkm win mobilkamu mobilkamusaja depok,"['always', 'positif', 'ppkm', 'win', 'mobilkamu', 'mobilkamusaja', 'depok']",always positif ppkm win mobilkamu mobilkamusaja depok,Positif,positive,1.0
2021-07-26 10:10:11+00:00,"Apa persamaan PPKM sama STNK?
Sama-sama di perpanjang 

#NyungsepLevel4 #PPKM #kulombotentego",niamney_,depression,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-26,2021,7,26,10,0,apa persamaan ppkm sama stnk samasama di perpanjang nyungseplevel ppkm kulombotentego,"['apa', 'persamaan', 'ppkm', 'sama', 'stnk', 'samasama', 'perpanjang', 'nyungseplevel', 'ppkm', 'kulombotentego']",apa persamaan ppkm sama stnk samasama perpanjang nyungseplevel ppkm kulombotentego,Positif,positive,1.0
2021-08-04 13:57:46+00:00,"PPKM selain diperpanjang harusnya diperkeras juga dong. Percuma panjang kalo ga keras. Kaya gaada rasanya gimana gitu. 
#PPKM #PPKMLevel4 #PPKMLevel4TurunkanCovid #PresidenKagakNgartiLockdown #COVID",bulejepang,suicide,medium,,REMAJA,MEDIUM,Indicators: pr,2,2021-08-04,2021,8,4,13,2,ppkm selain diperpanjang harusnya diperkeras juga dong percuma panjang kalo ga keras kaya gaada rasanya gimana gitu ppkm ppkmlevel ppkmlevelturunkancovid presidenkagakngartilockdown covid,"['ppkm', 'selain', 'diperpanjang', 'harusnya', 'diperkeras', 'juga', 'dong', 'percuma', 'panjang', 'kalo', 'keras', 'kaya', 'gaada', 'rasanya', 'gimana', 'gitu', 'ppkm', 'ppkmlevel', 'ppkmlevelturunkancovid', 'presidenkagakngartilockdown', 'covid']",ppkm selain diperpanjang harusnya diperkeras juga dong percuma panjang kalo keras kaya gaada rasanya gimana gitu ppkm ppkmlevel ppkmlevelturunkancovid presidenkagakngartilockdown covid,Negatif,negative,1.0
2021-07-22 01:57:37+00:00,"Pemerintah Resmi Larang TKA Masuk Indonesia Selama PPKM
 #TKA #kemenkumham #ppkm...
https://t.co/6pXBqERffT",Popularitascom,bipolar,medium,,DEWASA,MEDIUM,Indicators: pemerintah,1,2021-07-22,2021,7,22,1,3,pemerintah resmi larang tka masuk indonesia selama ppkm tka kemenkumham ppkm,"['pemerintah', 'resmi', 'larang', 'tka', 'masuk', 'indonesia', 'selama', 'ppkm', 'tka', 'kemenkumham', 'ppkm']",pemerintah resmi larang tka masuk indonesia selama ppkm tka kemenkumham ppkm,Positif,positive,1.0
2021-08-07 00:38:36+00:00,"Hersubeno Arief
#PPKM.Putusan pemerintah kelewat menghayal",81Suhud,suicide,medium,,DEWASA,MEDIUM,Indicators: pemerintah,1,2021-08-07,2021,8,7,0,5,hersubeno arief ppkmputusan pemerintah kelewat menghayal,"['hersubeno', 'arief', 'ppkmputusan', 'pemerintah', 'kelewat', 'menghayal']",hersubeno arief ppkmputusan pemerintah kelewat menghayal,Positif,positive,1.0
2021-07-27 08:43:37+00:00,#PPKM ala emak² https://t.co/WIljX3SRS4,Ayachoiriyah1,therapy,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-27,2021,7,27,8,1,ppkm ala emak,"['ppkm', 'ala', 'emak']",ppkm ala emak,Positif,positive,1.0
2021-07-22 06:19:07+00:00,@BpkpSulteng Siap Kawal Bantuan #PPKM https://t.co/WWJbDGs1he via @metrosulawesi https://t.co/S6x677BsvU,metrosulawesi,schizophrenia,medium,,DEWASA,MEDIUM,Indicators: bantuan,1,2021-07-22,2021,7,22,6,3,siap kawal bantuan ppkm via,"['siap', 'kawal', 'bantuan', 'ppkm', 'via']",siap kawal bantuan ppkm via,Positif,positive,1.0
2021-07-13 03:21:31+00:00,"🥳 #PPKM Hadir Di KALCare! 🥳

Eits, PPKM ini adalah Produk Paling Kamu Mau! Karena di masa pandemi, pastinya Fams membutuhkan produk-produk vitamin untuk daya tahan tubuh supaya tetap kuat. 

Nah di KALCare ada berbagai macam produk suplemen nih yang bagus untuk Fams, https://t.co/Rf7o2wW2t6",KALCare,social_support,medium,tetap kuat,REMAJA,MEDIUM,Indicators: pr,0,2021-07-13,2021,7,13,3,1,ppkm hadir di kalcare eits ppkm ini adalah produk paling kamu mau karena di masa pandemi pastinya fams membutuhkan produkproduk vitamin untuk daya tahan tubuh supaya tetap kuat nah di kalcare ada berbagai macam produk suplemen nih yang bagus untuk fams,"['ppkm', 'hadir', 'kalcare', 'eits', 'ppkm', 'ini', 'adalah', 'produk', 'paling', 'kamu', 'mau', 'karena', 'masa', 'pandemi', 'pastinya', 'fams', 'membutuhkan', 'produkproduk', 'vitamin', 'untuk', 'daya', 'tahan', 'tubuh', 'supaya', 'tetap', 'kuat', 'nah', 'kalcare', 'ada', 'berbagai', 'macam', 'produk', 'suplemen', 'nih', 'yang', 'bagus', 'untuk', 'fams']",ppkm hadir kalcare eits ppkm ini adalah produk paling kamu mau karena masa pandemi pastinya fams membutuhkan produkproduk vitamin untuk daya tahan tubuh supaya tetap kuat nah kalcare ada berbagai macam produk suplemen nih yang bagus untuk fams,Netral,neutral,1.0
2021-04-07 01:38:55+00:00,"#PPKm
#PendampingDesa
@jokowi
@halimiskandarnu
@taufikmadjid71
@imansyukri
@malik_haramain
@fachrilabalado
@yusradaridesa
@Pusat_PPMD
@SukoyoKasekpro
@Brigade01Arwan1
@azzameldzikrie
@tppkemendes
@TPPISUMUT
@Erwin3977
@GunawanAbdi7
@tppdeliserdang
@siagian_saipul
@TitiekHandrian1",MaradonaGintin6,stress,medium,,REMAJA,MEDIUM,Indicators: pr,1,2021-04-07,2021,4,7,1,2,ppkm pendampingdesa,"['ppkm', 'pendampingdesa']",ppkm pendampingdesa,Positif,positive,1.0
2021-12-27 12:53:47+00:00,"#اندونيسيا 🇮🇩
* لا تسمح حكومة (جاكرتا الشرقية) للمقيمين بالاحتفال بليلة رأس السنة الجديدة 2022م منعا من ارتفاع حالات #كوفيد_19 🔥

#جاكرتا #السعودية #أوميكرون #وزاره_الصحه #أمريكا #أردوغان #الاتحاد_الاتفاق #تاسي
#Indonesia #Jakarta #jaktim #Omicron #ppkm #Nataru #Vaksin #bali https://t.co/r3wM6XTdUd",hamedo8877,depression,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-12-27,2021,12,27,12,0,indonesia jakarta jaktim omicron ppkm nataru vaksin bali,"['indonesia', 'jakarta', 'jaktim', 'omicron', 'ppkm', 'nataru', 'vaksin', 'bali']",indonesia jakarta jaktim omicron ppkm nataru vaksin bali,Positif,positive,1.0
2021-04-07 01:39:52+00:00,"#PPKm
#PendampingDesa
@jokowi
@halimiskandarnu
@taufikmadjid71
@imansyukri
@malik_haramain
@fachrilabalado
@yusradaridesa
@Pusat_PPMD
@SukoyoKasekpro
@Brigade01Arwan1
@azzameldzikrie
@tppkemendes
@TPPISUMUT
@Erwin3977
@GunawanAbdi7
@tppdeliserdang
@siagian_saipul
@TitiekHandrian1 https://t.co/FcTfWHdOW2",MaradonaGintin6,stress,medium,,REMAJA,MEDIUM,Indicators: pr,1,2021-04-07,2021,4,7,1,2,ppkm pendampingdesa,"['ppkm', 'pendampingdesa']",ppkm pendampingdesa,Positif,positive,1.0
2021-08-07 00:43:57+00:00,"Menikmati PPKM dengan berlari 🏃‍♂️🏃‍♂️🏃‍♂️

#Covid_19 #PPKM #running https://t.co/yP2pRKxeE7",AsepzMulyadi,schizophrenia,medium,,REMAJA,MEDIUM,Indicators: pr,1,2021-08-07,2021,8,7,0,5,menikmati ppkm dengan berlari covid ppkm running,"['menikmati', 'ppkm', 'dengan', 'berlari', 'covid', 'ppkm', 'running']",menikmati ppkm dengan berlari covid ppkm running,Positif,positive,1.0
2021-08-02 16:32:09+00:00,#nikeplus #justdoit #ppkm #amsterdam #olympics #indonesia #dirumahaja https://t.co/76hh2A1Ni1,kolmusda,suicide,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-08-02,2021,8,2,16,0,nikeplus justdoit ppkm amsterdam olympics indonesia dirumahaja,"['nikeplus', 'justdoit', 'ppkm', 'amsterdam', 'olympics', 'indonesia', 'dirumahaja']",nikeplus justdoit ppkm amsterdam olympics indonesia dirumahaja,Positif,positive,1.0
2021-07-04 07:11:58+00:00,Beberes #ppkm #day2,ap_putra,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-04,2021,7,4,7,6,beberes ppkm day,"['beberes', 'ppkm', 'day']",beberes ppkm day,Positif,positive,1.0
2021-07-15 15:12:16+00:00,"#SkandalObatAsing
Luhut
#PPKM https://t.co/uRc4iyMmYT",elditweet,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-15,2021,7,15,15,3,skandalobatasing luhut ppkm,"['skandalobatasing', 'luhut', 'ppkm']",skandalobatasing luhut ppkm,Positif,positive,1.0
2021-12-02 15:20:54+00:00,"Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 4, 3, dan 2 di #PikoData https://t.co/ej8VB2249l",pikobar_jabar,schizophrenia,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-12-02,2021,12,2,15,3,ketahui informasi pembagian ppkm di wilayah jabar berdasarkan level dan di pikodata,"['ketahui', 'informasi', 'pembagian', 'ppkm', 'wilayah', 'jabar', 'berdasarkan', 'level', 'dan', 'pikodata']",ketahui informasi pembagian ppkm wilayah jabar berdasarkan level dan pikodata,Positif,positive,1.0
2021-07-23 07:58:00+00:00,"Situs KicauQQ Online Poker Dan Domino Pilihan Terbaik Menggunakan Server GradeA+ Tanpa Lelet Dengan Winrate Tertinggi !
Join Langsung Di : https://t.co/1ziIN1mrhP
Dibaca juga : https://t.co/yK7GYrxHtw

#daftarpkv #pkvonline #PkvGames #AgenPoker #PPKM #Demo #sange https://t.co/gz6UMxXg53",MerryOktaviant3,therapy,medium,,INDIVIDU_UMUM,LOW,"T:0, A:0",1,2021-07-23,2021,7,23,7,4,situs kicauqq online poker dan domino pilihan terbaik menggunakan server gradea tanpa lelet dengan winrate tertinggi join langsung di dibaca juga daftarpkv pkvonline pkvgames agenpoker ppkm demo sange,"['situs', 'kicauqq', 'online', 'poker', 'dan', 'domino', 'pilihan', 'terbaik', 'menggunakan', 'server', 'gradea', 'tanpa', 'lelet', 'dengan', 'winrate', 'tertinggi', 'join', 'langsung', 'dibaca', 'juga', 'daftarpkv', 'pkvonline', 'pkvgames', 'agenpoker', 'ppkm', 'demo', 'sange']",situs kicauqq online poker dan domino pilihan terbaik menggunakan server gradea tanpa lelet dengan winrate tertinggi join langsung dibaca juga daftarpkv pkvonline pkvgames agenpoker ppkm demo sange,Positif,positive,1.0
